TEAM,MATCH UP,GAME DATE,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
MIA,MIA vs. HOU,2/7/18,L,240,101,39,88,44.3,13,32,40.6,10,12,83.3,15,26,41,23,3,3,13,17,-8
MIA,MIA vs. ORL,2/5/18,L,240,109,40,93,43,3,23,13,26,35,74.3,17,36,53,21,5,4,12,19,-2
MIA,MIA @ DET,2/3/18,L,240,107,44,91,48.4,14,36,38.9,5,7,71.4,7,26,33,30,13,4,12,14,-4
MIA,MIA @ PHI,2/2/18,L,240,97,34,87,39.1,12,37,32.4,17,26,65.4,16,33,49,20,3,5,12,16,-6
MIA,MIA @ CLE,1/31/18,L,240,89,36,83,43.4,3,28,10.7,14,25,56,6,46,52,17,8,5,20,25,-2
MIA,MIA @ DAL,1/29/18,W,240,95,34,75,45.3,12,31,38.7,15,19,78.9,11,30,41,23,9,11,17,19,7
MIA,MIA vs. CHA,1/27/18,W,240,95,38,85,44.7,8,26,30.8,11,18,61.1,11,40,51,25,4,5,14,24,4
MIA,MIA vs. SAC,1/25/18,L,240,88,31,82,37.8,12,34,35.3,14,18,77.8,7,39,46,19,8,4,17,19,-1
MIA,MIA @ HOU,1/22/18,L,240,90,39,82,47.6,7,30,23.3,5,9,55.6,9,33,42,18,7,4,18,18,-9
MIA,MIA @ CHA,1/20/18,W,240,106,43,87,49.4,13,28,46.4,7,12,58.3,8,39,47,28,5,6,14,17,1
MIA,MIA @ BKN,1/19/18,L,240,95,35,84,41.7,7,22,31.8,18,25,72,12,31,43,22,7,7,13,22,-6
MIA,MIA @ MIL,1/17/18,W,240,106,38,82,46.3,10,24,41.7,20,27,74.1,10,36,46,28,4,7,15,28,5
MIA,MIA @ CHI,1/15/18,L,240,111,40,84,47.6,12,36,33.3,19,24,79.2,4,36,40,35,5,4,14,19,-8
MIA,MIA vs. MIL,1/14/18,W,240,97,35,76,46.1,11,29,37.9,16,20,80,3,46,49,23,8,8,15,18,18
MIA,MIA @ IND,1/10/18,W,240,114,43,81,53.1,13,30,43.3,15,21,71.4,6,31,37,25,6,6,16,25,8
MIA,MIA @ TOR,1/9/18,W,240,90,39,97,40.2,4,22,18.2,8,10,80,20,44,64,18,2,14,14,19,1
MIA,MIA vs. UTA,1/7/18,W,240,103,40,83,48.2,9,29,31,14,20,70,8,29,37,21,6,6,8,16,1
MIA,MIA vs. NYK,1/5/18,W,265,107,38,94,40.4,12,42,28.6,19,20,95,15,29,44,24,10,5,15,19,4
MIA,MIA vs. DET,1/3/18,W,240,111,43,84,51.2,17,34,50,8,11,72.7,7,34,41,29,6,3,12,16,7
MIA,MIA @ ORL,12/30/17,W,240,117,45,88,51.1,12,24,50,15,18,83.3,11,29,40,24,6,2,10,17,6
MIA,MIA vs. BKN,12/29/17,L,240,87,30,89,33.7,3,26,11.5,24,31,77.4,12,31,43,12,9,3,11,18,-24
MIA,MIA vs. ORL,12/26/17,W,240,107,41,91,45.1,11,33,33.3,14,17,82.4,16,37,53,22,11,5,17,20,18
MIA,MIA vs. NOP,12/23/17,L,240,94,36,85,42.4,10,32,31.3,12,15,80,13,25,38,18,4,3,14,19,-15
MIA,MIA vs. DAL,12/22/17,W,240,113,46,72,63.9,16,25,64,5,6,83.3,2,33,35,25,3,3,12,15,12
MIA,MIA @ BOS,12/20/17,W,240,90,33,75,44,10,28,35.7,14,25,56,6,40,46,23,6,3,15,16,1
MIA,MIA @ ATL,12/18/17,L,240,104,36,79,45.6,7,25,28,25,30,83.3,8,34,42,19,9,6,19,28,-6
MIA,MIA vs. LAC,12/16/17,W,240,90,31,82,37.8,12,35,34.3,16,21,76.2,9,28,37,22,10,8,9,15,5
MIA,MIA @ CHA,12/15/17,W,240,104,39,78,50,11,31,35.5,15,17,88.2,5,35,40,25,10,8,18,23,6
MIA,MIA vs. POR,12/13/17,L,240,95,34,72,47.2,13,30,43.3,14,23,60.9,10,26,36,19,6,1,16,21,-7
MIA,MIA @ MEM,12/11/17,W,240,107,37,66,56.1,14,27,51.9,19,24,79.2,2,33,35,24,8,8,14,22,25
MIA,MIA @ BKN,12/9/17,W,240,101,42,90,46.7,8,27,29.6,9,14,64.3,8,36,44,15,6,8,6,17,12
MIA,MIA @ SAS,12/6/17,L,240,105,39,72,54.2,18,34,52.9,9,12,75,6,23,29,28,7,4,19,16,-12
MIA,MIA vs. GSW,12/3/17,L,240,95,33,81,40.7,14,37,37.8,15,17,88.2,5,23,28,17,5,4,12,15,-28
MIA,MIA vs. CHA,12/1/17,W,240,105,39,80,48.8,14,35,40,13,21,61.9,9,30,39,25,8,4,22,24,5
MIA,MIA @ NYK,11/29/17,L,240,86,32,84,38.1,10,38,26.3,12,20,60,9,22,31,21,13,4,15,20,-29
MIA,MIA @ CLE,11/28/17,L,240,97,37,84,44,10,31,32.3,13,20,65,8,34,42,24,7,5,15,19,-11
MIA,MIA @ CHI,11/26/17,W,240,100,34,75,45.3,13,32,40.6,19,23,82.6,1,44,45,19,9,5,13,14,7
MIA,MIA @ MIN,11/24/17,W,240,109,38,80,47.5,19,39,48.7,14,16,87.5,9,33,42,29,4,4,14,24,12
MIA,MIA vs. BOS,11/22/17,W,240,104,40,81,49.4,10,28,35.7,14,16,87.5,7,41,48,20,3,4,16,22,6
MIA,MIA vs. IND,11/19/17,L,240,95,35,83,42.2,13,37,35.1,12,14,85.7,10,25,35,21,8,2,16,11,-25
MIA,MIA @ WAS,11/17/17,W,240,91,34,83,41,10,35,28.6,13,18,72.2,10,42,52,21,6,7,15,19,3
MIA,MIA vs. WAS,11/15/17,L,240,93,32,78,41,13,30,43.3,16,19,84.2,12,30,42,15,3,3,17,20,-9
MIA,MIA @ DET,11/12/17,L,240,103,39,90,43.3,13,37,35.1,12,16,75,7,32,39,25,8,5,9,22,-9
MIA,MIA @ UTA,11/10/17,W,240,84,30,77,39,10,25,40,14,18,77.8,7,41,48,10,9,6,20,20,10
MIA,MIA @ PHX,11/8/17,W,240,126,43,81,53.1,12,30,40,28,35,80,11,42,53,21,5,4,15,25,11
MIA,MIA @ GSW,11/6/17,L,240,80,30,83,36.1,8,26,30.8,12,17,70.6,7,37,44,19,10,6,23,20,-17
MIA,MIA @ LAC,11/5/17,W,240,104,37,84,44,14,36,38.9,16,19,84.2,10,27,37,23,12,6,16,26,3
MIA,MIA @ DEN,11/3/17,L,240,94,36,77,46.8,15,37,40.5,7,11,63.6,8,33,41,23,9,6,23,24,-1
MIA,MIA vs. CHI,11/1/17,W,240,97,34,83,41,12,31,38.7,17,19,89.5,3,45,48,21,8,0,11,19,6
MIA,MIA vs. MIN,10/30/17,L,265,122,49,93,52.7,7,27,25.9,17,25,68,15,35,50,17,8,5,24,28,-3
MIA,MIA vs. BOS,10/28/17,L,240,90,34,79,43,7,31,22.6,15,16,93.8,6,34,40,17,6,9,19,23,-6
MIA,MIA vs. SAS,10/25/17,L,240,100,37,80,46.3,9,26,34.6,17,18,94.4,4,28,32,19,6,2,9,25,-17
MIA,MIA vs. ATL,10/23/17,W,240,104,39,85,45.9,14,37,37.8,12,18,66.7,10,31,41,21,12,6,19,19,11
MIA,MIA vs. IND,10/21/17,W,240,112,45,87,51.7,14,34,41.2,8,14,57.1,6,39,45,24,6,11,14,19,4
MIA,MIA @ ORL,10/18/17,L,240,109,44,101,43.6,8,30,26.7,13,17,76.5,11,33,44,27,6,4,13,20,-7
MIL,MIL @ PHI,4/11/18,L,240,95,37,90,41.1,7,25,28,14,16,87.5,10,33,43,22,6,5,20,17,-35
MIL,MIL vs. ORL,4/9/18,W,240,102,39,91,42.9,9,26,34.6,15,18,83.3,12,44,56,26,13,2,17,18,16
MIL,MIL @ NYK,4/7/18,W,240,115,45,93,48.4,10,25,40,15,17,88.2,12,36,48,30,6,10,10,13,13
MIL,MIL vs. BKN,4/5/18,L,240,111,41,93,44.1,5,20,25,24,30,80,12,29,41,21,12,2,8,19,-8
MIL,MIL vs. BOS,4/3/18,W,240,106,43,79,54.4,5,20,25,15,21,71.4,9,32,41,27,6,5,15,23,4
MIL,MIL @ DEN,4/1/18,L,265,125,45,100,45,12,33,36.4,23,27,85.2,11,34,45,27,9,3,9,37,-3
MIL,MIL @ LAL,3/30/18,W,265,124,45,94,47.9,11,29,37.9,23,28,82.1,8,31,39,24,14,6,13,25,2
MIL,MIL @ GSW,3/29/18,W,240,116,48,87,55.2,11,20,55,9,10,90,7,29,36,30,16,3,16,17,9
MIL,MIL @ LAC,3/27/18,L,240,98,38,83,45.8,6,23,26.1,16,23,69.6,8,36,44,24,12,11,17,14,-7
MIL,MIL vs. SAS,3/25/18,W,240,106,42,86,48.8,9,27,33.3,13,18,72.2,9,28,37,27,6,6,10,18,3
MIL,MIL @ CHI,3/23/18,W,240,118,43,87,49.4,15,30,50,17,19,89.5,7,29,36,27,8,7,5,20,13
MIL,MIL vs. LAC,3/21/18,L,240,120,50,91,54.9,8,26,30.8,12,17,70.6,8,25,33,33,10,5,15,20,-7
MIL,MIL @ CLE,3/19/18,L,240,117,45,88,51.1,8,31,25.8,19,20,95,8,24,32,26,11,7,15,23,-7
MIL,MIL vs. ATL,3/17/18,W,240,122,41,86,47.7,11,25,44,29,32,90.6,9,35,44,31,12,8,12,24,5
MIL,MIL @ ORL,3/14/18,L,240,117,49,98,50,10,24,41.7,9,12,75,9,28,37,28,12,5,11,20,-9
MIL,MIL @ MEM,3/12/18,W,240,121,47,81,58,12,25,48,15,22,68.2,11,36,47,33,6,5,19,22,18
MIL,MIL vs. NYK,3/9/18,W,240,120,41,73,56.2,8,18,44.4,30,39,76.9,6,36,42,29,8,6,17,16,8
MIL,MIL vs. HOU,3/7/18,L,240,99,38,83,45.8,9,28,32.1,14,19,73.7,6,32,38,21,9,3,14,22,-11
MIL,MIL @ IND,3/5/18,L,240,89,34,76,44.7,7,23,30.4,14,16,87.5,8,31,39,15,8,7,18,16,-3
MIL,MIL vs. PHI,3/4/18,W,240,118,47,95,49.5,10,23,43.5,14,22,63.6,16,22,38,27,15,4,15,24,8
MIL,MIL vs. IND,3/2/18,L,240,96,31,81,38.3,9,25,36,25,32,78.1,14,29,43,15,9,13,15,24,-7
MIL,MIL @ DET,2/28/18,L,240,87,28,73,38.4,8,24,33.3,23,28,82.1,6,29,35,16,7,3,13,20,-23
MIL,MIL vs. WAS,2/27/18,L,240,104,35,77,45.5,10,26,38.5,24,28,85.7,8,32,40,20,10,9,17,20,-3
MIL,MIL vs. NOP,2/25/18,L,265,121,44,96,45.8,7,25,28,26,29,89.7,9,35,44,21,10,3,14,19,-2
MIL,MIL @ TOR,2/23/18,W,265,122,43,90,47.8,13,26,50,23,27,85.2,13,38,51,21,6,3,21,24,3
MIL,MIL vs. DEN,2/15/18,L,240,123,49,92,53.3,9,26,34.6,16,22,72.7,11,29,40,27,9,5,16,20,-11
MIL,MIL vs. ATL,2/13/18,W,240,97,38,88,43.2,8,25,32,13,17,76.5,14,34,48,23,6,10,10,18,5
MIL,MIL @ ORL,2/10/18,W,240,111,43,82,52.4,9,25,36,16,20,80,8,33,41,28,7,4,12,16,7
MIL,MIL @ MIA,2/9/18,L,240,85,32,76,42.1,6,20,30,15,17,88.2,2,35,37,18,9,9,18,20,-6
MIL,MIL @ NYK,2/6/18,W,240,103,37,82,45.1,8,26,30.8,21,27,77.8,8,35,43,23,11,6,15,17,14
MIL,MIL @ BKN,2/4/18,W,240,109,42,81,51.9,8,19,42.1,17,21,81,14,40,54,19,3,7,14,16,15
MIL,MIL vs. NYK,2/2/18,W,240,92,33,76,43.4,7,24,29.2,19,26,73.1,4,32,36,18,10,8,11,21,2
MIL,MIL @ MIN,2/1/18,L,240,89,32,85,37.6,6,29,20.7,19,25,76,15,28,43,19,6,1,15,21,-19
MIL,MIL vs. PHI,1/29/18,W,240,107,38,80,47.5,11,28,39.3,20,22,90.9,8,34,42,26,6,8,9,19,12
MIL,MIL @ CHI,1/28/18,W,240,110,41,77,53.2,13,28,46.4,15,25,60,7,36,43,28,11,4,15,16,14
MIL,MIL vs. BKN,1/26/18,W,240,116,43,83,51.8,12,23,52.2,18,20,90,3,41,44,28,9,6,10,17,25
MIL,MIL vs. PHX,1/22/18,W,240,109,38,71,53.5,5,17,29.4,28,37,75.7,8,24,32,20,14,5,18,22,4
MIL,MIL @ PHI,1/20/18,L,240,94,33,82,40.2,10,32,31.3,18,22,81.8,8,27,35,20,10,3,18,20,-22
MIL,MIL vs. MIA,1/17/18,L,240,101,33,76,43.4,11,28,39.3,24,32,75,5,33,38,23,6,4,10,25,-5
MIL,MIL @ WAS,1/15/18,W,240,104,38,81,46.9,8,16,50,20,29,69,15,29,44,21,14,6,19,25,9
MIL,MIL @ MIA,1/14/18,L,240,79,25,79,31.6,4,28,14.3,25,27,92.6,8,32,40,9,8,1,15,23,-18
MIL,MIL vs. GSW,1/12/18,L,240,94,36,85,42.4,11,28,39.3,11,12,91.7,8,25,33,21,9,6,12,20,-14
MIL,MIL vs. ORL,1/10/18,W,240,110,45,82,54.9,4,19,21.1,16,25,64,11,36,47,20,4,9,17,21,7
MIL,MIL @ IND,1/8/18,L,240,96,34,74,45.9,7,27,25.9,21,27,77.8,5,29,34,18,11,4,18,24,-13
MIL,MIL @ WAS,1/6/18,W,240,110,39,80,48.8,7,22,31.8,25,30,83.3,10,35,45,20,11,6,16,26,7
MIL,MIL vs. TOR,1/5/18,L,240,110,41,77,53.2,7,17,41.2,21,29,72.4,5,23,28,26,4,4,11,23,-19
MIL,MIL vs. IND,1/3/18,W,240,122,44,75,58.7,9,17,52.9,25,28,89.3,6,28,34,33,8,5,16,23,21
MIL,MIL @ TOR,1/1/18,L,265,127,44,93,47.3,13,27,48.1,26,28,92.9,10,33,43,27,9,3,15,23,-4
MIL,MIL @ OKC,12/29/17,W,240,97,40,85,47.1,9,29,31,8,17,47.1,12,31,43,26,9,7,9,23,2
MIL,MIL vs. MIN,12/28/17,W,240,102,41,75,54.7,5,15,33.3,15,16,93.8,7,29,36,23,10,0,18,18,6
MIL,MIL vs. CHI,12/26/17,L,240,106,39,83,47,10,31,32.3,18,24,75,4,37,41,23,2,8,20,21,-9
MIL,MIL @ CHA,12/23/17,L,240,106,42,87,48.3,8,26,30.8,14,17,82.4,7,28,35,25,4,2,9,32,-5
MIL,MIL vs. CHA,12/22/17,W,240,109,41,87,47.1,8,29,27.6,19,23,82.6,6,37,43,27,7,5,8,16,5
MIL,MIL vs. CLE,12/19/17,W,240,119,43,82,52.4,11,29,37.9,22,27,81.5,8,32,40,27,12,3,14,18,3
MIL,MIL @ HOU,12/16/17,L,240,111,38,82,46.3,8,27,29.6,27,33,81.8,8,32,40,17,12,7,14,34,-4
MIL,MIL vs. CHI,12/15/17,L,240,109,40,83,48.2,9,33,27.3,20,29,69,9,34,43,24,6,5,11,24,-6
MIL,MIL @ NOP,12/13/17,L,240,108,44,95,46.3,8,27,29.6,12,19,63.2,15,23,38,23,14,5,10,13,-7
MIL,MIL vs. UTA,12/9/17,W,240,117,44,81,54.3,7,17,41.2,22,26,84.6,8,33,41,22,8,6,11,29,17
MIL,MIL vs. DAL,12/8/17,W,240,109,36,79,45.6,8,24,33.3,29,34,85.3,7,33,40,20,10,6,10,24,7
MIL,MIL vs. DET,12/6/17,W,240,104,39,79,49.4,8,22,36.4,18,26,69.2,13,28,41,22,7,5,12,21,4
MIL,MIL @ BOS,12/4/17,L,240,100,35,78,44.9,9,21,42.9,21,24,87.5,3,25,28,17,6,2,10,17,-11
MIL,MIL vs. SAC,12/2/17,W,240,109,34,69,49.3,6,19,31.6,35,42,83.3,9,27,36,20,9,6,15,18,5
MIL,MIL @ POR,11/30/17,W,240,103,42,87,48.3,6,20,30,13,15,86.7,5,30,35,19,11,5,9,20,12
MIL,MIL @ SAC,11/28/17,W,240,112,42,71,59.2,9,22,40.9,19,31,61.3,1,37,38,27,13,5,12,22,25
MIL,MIL @ UTA,11/25/17,L,240,108,41,77,53.2,8,21,38.1,18,23,78.3,8,32,40,19,5,6,17,21,-13
MIL,MIL @ PHX,11/22/17,W,265,113,42,97,43.3,8,29,27.6,21,31,67.7,13,29,42,19,16,6,15,30,6
MIL,MIL vs. WAS,11/20/17,L,240,88,35,79,44.3,4,22,18.2,14,19,73.7,6,27,33,17,10,7,10,19,-11
MIL,MIL @ DAL,11/18/17,L,240,79,28,74,37.8,6,25,24,17,31,54.8,8,30,38,13,8,5,12,25,-32
MIL,MIL vs. DET,11/15/17,W,240,99,38,78,48.7,8,22,36.4,15,20,75,11,32,43,24,10,16,15,19,4
MIL,MIL vs. MEM,11/13/17,W,240,110,40,82,48.8,12,22,54.5,18,25,72,10,26,36,23,6,5,11,19,7
MIL,MIL vs. LAL,11/11/17,W,240,98,35,85,41.2,6,23,26.1,22,26,84.6,9,33,42,16,11,4,16,27,8
MIL,MIL @ SAS,11/10/17,W,240,94,41,89,46.1,5,18,27.8,7,14,50,11,36,47,27,10,7,14,13,7
MIL,MIL @ CLE,11/7/17,L,240,119,47,83,56.6,13,30,43.3,12,16,75,8,28,36,29,6,8,16,31,-5
MIL,MIL @ DET,11/3/17,L,240,96,39,83,47,10,25,40,8,9,88.9,7,29,36,27,6,6,14,24,-9
MIL,MIL @ CHA,11/1/17,L,240,121,45,91,49.5,19,36,52.8,12,15,80,9,31,40,29,3,3,14,25,-5
MIL,MIL vs. OKC,10/31/17,L,240,91,32,77,41.6,9,31,29,18,22,81.8,4,27,31,24,8,4,15,22,-19
MIL,MIL @ ATL,10/29/17,W,240,117,44,81,54.3,13,26,50,16,21,76.2,5,38,43,30,9,3,14,27,11
MIL,MIL vs. BOS,10/26/17,L,240,89,35,77,45.5,11,25,44,8,14,57.1,2,35,37,22,6,3,17,20,-7
MIL,MIL vs. CHA,10/23/17,W,240,103,40,85,47.1,9,26,34.6,14,16,87.5,5,37,42,24,8,4,13,27,9
MIL,MIL vs. POR,10/21/17,W,240,113,42,80,52.5,7,18,38.9,22,30,73.3,7,28,35,22,9,8,14,23,3
MIL,MIL vs. CLE,10/20/17,L,240,97,38,82,46.3,11,35,31.4,10,12,83.3,8,22,30,23,9,2,15,17,-19
MIL,MIL @ BOS,10/18/17,W,240,108,38,76,50,7,21,33.3,25,30,83.3,6,39,45,19,6,4,15,22,8
MIN,MIN vs. DEN,4/11/18,W,265,112,42,89,47.2,9,23,39.1,19,25,76,8,32,40,24,10,2,8,19,6
MIN,MIN vs. MEM,4/9/18,W,240,113,42,87,48.3,7,22,31.8,22,26,84.6,18,34,52,27,10,7,18,18,19
MIN,MIN @ LAL,4/6/18,W,240,113,43,100,43,8,26,30.8,19,26,73.1,18,30,48,25,14,8,5,24,17
MIN,MIN @ DEN,4/5/18,L,240,96,39,91,42.9,6,24,25,12,16,75,12,35,47,22,4,1,8,19,-4
MIN,MIN vs. UTA,4/1/18,L,240,97,38,90,42.2,8,24,33.3,13,14,92.9,7,25,32,19,10,1,14,17,-24
MIN,MIN @ DAL,3/30/18,W,240,93,35,83,42.2,8,25,32,15,17,88.2,6,38,44,14,10,6,10,13,1
MIN,MIN vs. ATL,3/28/18,W,240,126,48,90,53.3,13,30,43.3,17,21,81,7,30,37,33,9,1,13,20,12
MIN,MIN vs. MEM,3/26/18,L,240,93,33,79,41.8,8,24,33.3,19,24,79.2,7,30,37,21,7,6,16,15,-8
MIN,MIN @ PHI,3/24/18,L,240,108,37,96,38.5,6,23,26.1,28,38,73.7,13,40,53,19,7,3,14,27,-12
MIN,MIN @ NYK,3/23/18,W,240,108,35,75,46.7,10,26,38.5,28,32,87.5,6,39,45,23,6,6,15,15,4
MIN,MIN vs. LAC,3/20/18,W,240,123,45,86,52.3,10,25,40,23,24,95.8,6,34,40,23,5,6,11,21,14
MIN,MIN vs. HOU,3/18/18,L,240,120,45,86,52.3,10,20,50,20,26,76.9,14,27,41,24,7,1,14,26,-9
MIN,MIN @ SAS,3/17/18,L,240,101,39,81,48.1,7,12,58.3,16,20,80,10,24,34,22,3,2,16,16,-16
MIN,MIN @ WAS,3/13/18,W,240,116,46,87,52.9,7,21,33.3,17,19,89.5,11,26,37,23,10,7,10,21,5
MIN,MIN vs. GSW,3/11/18,W,240,109,44,95,46.3,6,20,30,15,21,71.4,13,37,50,27,7,3,10,15,6
MIN,MIN vs. BOS,3/8/18,L,240,109,44,94,46.8,12,31,38.7,9,13,69.2,13,34,47,24,3,3,13,22,-8
MIN,MIN @ UTA,3/2/18,L,240,108,38,74,51.4,9,17,52.9,23,31,74.2,2,25,27,14,9,0,13,23,-8
MIN,MIN @ POR,3/1/18,L,240,99,38,85,44.7,4,20,20,19,21,90.5,9,40,49,16,5,7,15,24,-9
MIN,MIN @ SAC,2/26/18,W,240,118,39,76,51.3,7,16,43.8,33,36,91.7,8,35,43,22,11,4,12,14,18
MIN,MIN vs. CHI,2/24/18,W,240,122,46,94,48.9,11,35,31.4,19,26,73.1,10,41,51,25,6,4,12,15,18
MIN,MIN @ HOU,2/23/18,L,240,102,40,94,42.6,10,26,38.5,12,16,75,16,27,43,19,6,3,11,22,-18
MIN,MIN vs. LAL,2/15/18,W,240,119,42,90,46.7,6,24,25,29,31,93.5,11,35,46,23,5,10,10,22,8
MIN,MIN vs. HOU,2/13/18,L,240,108,40,84,47.6,6,23,26.1,22,23,95.7,9,31,40,22,3,4,9,20,-18
MIN,MIN vs. SAC,2/11/18,W,240,111,37,74,50,9,24,37.5,28,32,87.5,8,29,37,29,10,5,17,17,5
MIN,MIN @ CHI,2/9/18,L,240,113,41,87,47.1,8,22,36.4,23,28,82.1,11,35,46,19,8,4,14,22,-1
MIN,MIN @ CLE,2/7/18,L,265,138,54,93,58.1,19,33,57.6,11,12,91.7,4,31,35,33,7,4,12,19,-2
MIN,MIN vs. NOP,2/3/18,W,240,118,48,95,50.5,10,21,47.6,12,16,75,12,38,50,21,9,3,15,13,11
MIN,MIN vs. MIL,2/1/18,W,240,108,42,78,53.8,7,19,36.8,17,20,85,4,35,39,27,8,7,14,15,19
MIN,MIN @ TOR,1/30/18,L,240,104,42,85,49.4,5,12,41.7,15,24,62.5,10,30,40,21,4,2,8,19,-5
MIN,MIN @ ATL,1/29/18,L,240,100,39,83,47,7,19,36.8,15,18,83.3,7,28,35,24,15,5,14,18,-5
MIN,MIN vs. BKN,1/27/18,W,240,111,42,96,43.8,4,21,19,23,26,88.5,16,33,49,20,9,7,6,12,14
MIN,MIN @ GSW,1/25/18,L,240,113,46,101,45.5,6,20,30,15,18,83.3,13,30,43,25,9,3,10,15,-13
MIN,MIN @ POR,1/24/18,L,240,114,45,84,53.6,6,16,37.5,18,22,81.8,5,28,33,20,7,2,9,14,-9
MIN,MIN @ LAC,1/22/18,W,240,126,43,91,47.3,7,22,31.8,33,39,84.6,18,29,47,20,5,4,15,22,8
MIN,MIN vs. TOR,1/20/18,W,240,115,38,81,46.9,7,16,43.8,32,42,76.2,15,29,44,21,4,3,11,20,6
MIN,MIN @ HOU,1/18/18,L,240,98,38,81,46.9,8,24,33.3,14,21,66.7,8,32,40,24,8,8,11,16,-18
MIN,MIN @ ORL,1/16/18,L,240,102,43,98,43.9,7,16,43.8,9,10,90,11,26,37,19,10,9,8,21,-6
MIN,MIN vs. POR,1/14/18,W,240,120,43,80,53.8,7,19,36.8,27,33,81.8,7,31,38,21,12,3,11,17,17
MIN,MIN vs. NYK,1/12/18,W,240,118,49,95,51.6,10,27,37,10,16,62.5,16,27,43,33,12,4,12,12,10
MIN,MIN vs. OKC,1/10/18,W,240,104,39,80,48.8,7,20,35,19,27,70.4,11,34,45,22,11,5,16,22,16
MIN,MIN vs. CLE,1/8/18,W,240,127,52,100,52,10,31,32.3,13,17,76.5,15,41,56,30,6,2,5,17,28
MIN,MIN vs. NOP,1/6/18,W,240,116,44,90,48.9,9,18,50,19,21,90.5,13,34,47,26,10,5,10,20,18
MIN,MIN @ BOS,1/5/18,L,240,84,28,76,36.8,7,23,30.4,21,28,75,9,34,43,15,6,5,12,15,-7
MIN,MIN @ BKN,1/3/18,L,240,97,36,80,45,1,11,9.1,24,30,80,7,25,32,10,9,4,8,12,-1
MIN,MIN vs. LAL,1/1/18,W,240,114,40,81,49.4,7,20,35,27,30,90,7,34,41,26,14,5,17,24,18
MIN,MIN @ IND,12/31/17,W,240,107,41,86,47.7,4,19,21.1,21,25,84,13,31,44,20,11,8,8,20,17
MIN,MIN @ MIL,12/28/17,L,240,96,34,71,47.9,9,28,32.1,19,26,73.1,6,27,33,20,9,3,19,14,-6
MIN,MIN vs. DEN,12/27/17,W,265,128,47,90,52.2,12,29,41.4,22,30,73.3,7,35,42,27,4,7,6,26,3
MIN,MIN @ LAL,12/25/17,W,240,121,49,84,58.3,11,32,34.4,12,14,85.7,7,35,42,30,9,4,15,13,17
MIN,MIN @ PHX,12/23/17,W,240,115,42,84,50,6,16,37.5,25,29,86.2,13,34,47,18,6,6,14,21,9
MIN,MIN @ DEN,12/20/17,W,240,112,43,87,49.4,8,24,33.3,18,19,94.7,8,29,37,28,12,2,9,20,8
MIN,MIN vs. POR,12/18/17,W,240,108,42,91,46.2,7,19,36.8,17,21,81,11,21,32,19,6,2,10,14,1
MIN,MIN vs. PHX,12/16/17,L,240,106,40,95,42.1,9,27,33.3,17,24,70.8,10,21,31,21,14,8,7,19,-2
MIN,MIN vs. SAC,12/14/17,W,240,119,46,82,56.1,10,21,47.6,17,20,85,8,31,39,29,12,9,10,19,23
MIN,MIN vs. PHI,12/12/17,L,265,112,44,108,40.7,5,29,17.2,19,27,70.4,17,33,50,19,14,7,10,21,-6
MIN,MIN vs. DAL,12/10/17,W,240,97,36,72,50,7,19,36.8,18,23,78.3,9,36,45,19,7,2,18,19,5
MIN,MIN @ LAC,12/6/17,W,240,113,45,82,54.9,7,19,36.8,16,21,76.2,8,38,46,29,4,7,15,17,6
MIN,MIN @ MEM,12/4/17,L,240,92,35,79,44.3,4,17,23.5,18,19,94.7,7,27,34,17,9,2,9,16,-3
MIN,MIN vs. LAC,12/3/17,W,240,112,38,88,43.2,8,26,30.8,28,31,90.3,14,28,42,22,9,1,7,16,6
MIN,MIN @ OKC,12/1/17,L,240,107,39,76,51.3,12,24,50,17,21,81,6,20,26,26,7,5,17,20,-4
MIN,MIN @ NOP,11/29/17,W,240,120,47,81,58,9,23,39.1,17,19,89.5,10,34,44,30,10,1,18,14,18
MIN,MIN vs. WAS,11/28/17,L,240,89,35,85,41.2,10,30,33.3,9,14,64.3,13,36,49,27,3,1,10,17,-3
MIN,MIN vs. PHX,11/26/17,W,240,119,49,93,52.7,9,21,42.9,12,17,70.6,19,29,48,24,12,5,14,14,11
MIN,MIN vs. MIA,11/24/17,L,240,97,37,84,44,7,17,41.2,16,26,61.5,13,31,44,21,9,3,10,16,-12
MIN,MIN vs. ORL,11/22/17,W,240,124,40,87,46,8,23,34.8,36,45,80,10,32,42,22,9,3,8,17,6
MIN,MIN @ CHA,11/20/17,L,240,102,37,90,41.1,6,27,22.2,22,26,84.6,10,28,38,13,8,6,11,21,-16
MIN,MIN vs. DET,11/19/17,L,240,97,40,78,51.3,5,22,22.7,12,18,66.7,6,32,38,23,11,4,21,20,-3
MIN,MIN @ DAL,11/17/17,W,240,111,39,84,46.4,13,30,43.3,20,23,87,11,37,48,27,7,0,10,18,24
MIN,MIN vs. SAS,11/15/17,W,240,98,39,87,44.8,9,18,50,11,16,68.8,11,30,41,27,9,4,7,16,12
MIN,MIN @ UTA,11/13/17,W,240,109,37,71,52.1,10,20,50,25,29,86.2,5,35,40,22,9,5,17,13,11
MIN,MIN @ PHX,11/11/17,L,240,110,39,96,40.6,4,20,20,28,35,80,19,28,47,16,12,4,11,21,-8
