TEAM,MATCH UP,GAME DATE,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
MEM,MEM @ MIA,10/23/19,L,240,101,38,89,42.7,5,32,15.6,20,30,66.7,9,31,40,22,9,7,24,31,-19
MIA,MIA @ IND,8/14/20,L,240,92,31,87,35.6,10,38,26.3,20,27,74.1,14,34,48,14,6,5,19,15,-17
MIA,MIA @ OKC,8/12/20,L,240,115,42,86,48.8,14,42,33.3,17,20,85,6,34,40,24,14,2,12,23,-1
MIA,MIA vs. IND,8/10/20,W,240,114,44,98,44.9,13,40,32.5,13,19,68.4,13,46,59,29,11,9,14,20,22
MIA,MIA vs. PHX,8/8/20,L,240,112,41,84,48.8,11,36,30.6,19,22,86.4,3,34,37,28,6,9,12,21,-7
MIA,MIA @ MIL,8/6/20,L,240,116,35,83,42.2,21,46,45.7,25,27,92.6,6,33,39,28,6,1,19,28,-14
MIA,MIA vs. BOS,8/4/20,W,240,112,34,77,44.2,15,43,34.9,29,39,74.4,12,30,42,22,8,5,13,19,6
MIA,MIA vs. TOR,8/3/20,L,240,103,37,87,42.5,14,45,31.1,15,16,93.8,8,33,41,29,9,8,15,24,-4
MIA,MIA @ DEN,8/1/20,W,240,125,40,72,55.6,13,29,44.8,32,37,86.5,6,32,38,29,7,2,16,28,20
MIA,MIA vs. CHA,3/11/20,L,240,98,39,84,46.4,15,44,34.1,5,6,83.3,9,27,36,32,8,5,14,17,-11
MIA,MIA @ WAS,3/8/20,W,240,100,32,66,48.5,13,28,46.4,23,28,82.1,5,41,46,21,7,8,23,25,11
MIA,MIA @ NOP,3/6/20,L,240,104,37,86,43,9,33,27.3,21,31,67.7,10,35,45,27,11,9,16,23,-6
MIA,MIA vs. ORL,3/4/20,W,240,116,41,79,51.9,22,44,50,12,15,80,6,30,36,31,8,5,14,17,3
MIA,MIA vs. MIL,3/2/20,W,240,105,37,86,43,18,37,48.6,13,18,72.2,6,40,46,28,4,4,10,19,16
MIA,MIA vs. BKN,2/29/20,W,240,116,41,91,45.1,14,38,36.8,20,24,83.3,10,35,45,27,4,4,7,21,3
MIA,MIA vs. DAL,2/28/20,W,240,126,41,79,51.9,17,35,48.6,27,36,75,6,34,40,30,6,2,11,21,8
MIA,MIA vs. MIN,2/26/20,L,240,126,41,78,52.6,11,26,42.3,33,43,76.7,8,35,43,30,9,8,22,21,-3
MIA,MIA @ CLE,2/24/20,L,265,119,44,96,45.8,16,42,38.1,15,20,75,9,40,49,33,6,11,15,22,-6
MIA,MIA vs. CLE,2/22/20,W,240,124,45,79,57,19,40,47.5,15,20,75,4,25,29,34,16,4,16,20,19
MIA,MIA @ ATL,2/20/20,L,240,124,40,98,40.8,11,37,29.7,33,38,86.8,15,36,51,28,9,7,15,31,-5
MIA,MIA @ UTA,2/12/20,L,240,101,38,88,43.2,13,39,33.3,12,16,75,6,31,37,19,11,4,11,22,-15
MIA,MIA @ GSW,2/10/20,W,240,113,43,87,49.4,12,33,36.4,15,21,71.4,7,38,45,36,10,3,12,19,12
MIA,MIA @ POR,2/9/20,L,240,109,39,98,39.8,20,49,40.8,11,14,78.6,13,36,49,31,6,5,13,22,-6
MIA,MIA @ SAC,2/7/20,L,240,97,34,77,44.2,12,40,30,17,25,68,7,35,42,21,7,5,20,16,-8
MIA,MIA @ LAC,2/5/20,L,240,111,40,93,43,16,42,38.1,15,21,71.4,10,36,46,29,7,2,9,16,-17
MIA,MIA vs. PHI,2/3/20,W,240,137,48,85,56.5,16,32,50,25,30,83.3,6,29,35,27,8,1,3,18,31
MIA,MIA @ ORL,2/1/20,W,240,102,33,77,42.9,15,33,45.5,21,26,80.8,10,38,48,24,6,8,13,16,13
MIA,MIA vs. BOS,1/28/20,L,240,101,33,89,37.1,9,37,24.3,26,31,83.9,11,34,45,15,11,2,11,21,-8
MIA,MIA vs. ORL,1/27/20,W,240,113,42,79,53.2,14,28,50,15,16,93.8,3,38,41,31,2,9,12,18,21
MIA,MIA vs. LAC,1/24/20,L,240,117,40,93,43,13,44,29.5,24,29,82.8,9,36,45,25,4,4,9,19,-5
MIA,MIA vs. WAS,1/22/20,W,265,134,43,85,50.6,17,33,51.5,31,36,86.1,6,37,43,29,3,6,16,18,5
MIA,MIA vs. SAC,1/20/20,W,265,118,42,83,50.6,16,42,38.1,18,22,81.8,5,37,42,26,9,3,21,20,5
MIA,MIA @ SAS,1/19/20,L,240,102,37,86,43,10,34,29.4,18,20,90,10,37,47,23,8,3,10,19,-5
MIA,MIA @ OKC,1/17/20,W,240,115,41,84,48.8,14,36,38.9,19,24,79.2,6,39,45,26,4,3,11,23,7
MIA,MIA vs. SAS,1/15/20,W,240,106,41,88,46.6,17,40,42.5,7,13,53.8,8,41,49,26,4,5,10,14,6
MIA,MIA @ NYK,1/12/20,L,240,121,42,78,53.8,14,35,40,23,28,82.1,8,31,39,24,1,5,15,24,-3
MIA,MIA @ BKN,1/10/20,L,240,113,44,85,51.8,7,29,24.1,18,21,85.7,4,36,40,26,6,3,8,20,-4
MIA,MIA @ IND,1/8/20,W,240,122,43,81,53.1,16,38,42.1,20,25,80,3,38,41,28,8,4,11,22,14
MIA,MIA vs. POR,1/5/20,W,240,122,47,90,52.2,18,44,40.9,10,16,62.5,11,36,47,34,4,5,11,17,11
MIA,MIA @ ORL,1/3/20,L,240,85,30,80,37.5,7,37,18.9,18,23,78.3,10,39,49,16,7,2,18,20,-20
MIA,MIA vs. TOR,1/2/20,W,240,84,33,81,40.7,12,37,32.4,6,11,54.5,9,41,50,23,6,4,16,13,8
MIA,MIA @ WAS,12/30/19,L,240,105,33,73,45.2,10,28,35.7,29,39,74.4,10,34,44,18,5,1,19,22,-18
MIA,MIA vs. PHI,12/28/19,W,265,117,42,94,44.7,10,28,35.7,23,29,79.3,8,35,43,26,6,4,8,21,1
MIA,MIA vs. IND,12/27/19,W,240,113,40,89,44.9,16,38,42.1,17,19,89.5,14,42,56,29,3,2,13,12,1
MIA,MIA vs. UTA,12/23/19,W,240,107,37,90,41.1,9,25,36,24,27,88.9,13,43,56,16,8,3,14,16,3
MIA,MIA vs. NYK,12/20/19,W,240,129,43,77,55.8,18,38,47.4,25,34,73.5,9,42,51,34,6,3,18,22,15
MIA,MIA @ PHI,12/18/19,W,240,108,40,85,47.1,12,31,38.7,16,20,80,11,36,47,26,6,4,16,14,4
MIA,MIA @ MEM,12/16/19,L,240,111,37,81,45.7,11,24,45.8,26,31,83.9,7,28,35,22,9,7,14,26,-7
MIA,MIA @ DAL,12/14/19,W,265,122,39,91,42.9,16,40,40,28,34,82.4,5,44,49,27,8,3,10,18,4
MIA,MIA vs. LAL,12/13/19,L,240,110,39,85,45.9,10,33,30.3,22,28,78.6,5,29,34,24,8,2,8,21,-3
MIA,MIA vs. ATL,12/10/19,W,265,135,53,103,51.5,14,41,34.1,15,22,68.2,9,44,53,35,5,3,12,17,14
MIA,MIA vs. CHI,12/8/19,W,265,110,32,77,41.6,11,35,31.4,35,44,79.5,10,33,43,20,9,2,17,23,5
MIA,MIA vs. WAS,12/6/19,W,240,112,42,86,48.8,10,28,35.7,18,24,75,11,39,50,28,6,7,14,13,9
MIA,MIA @ BOS,12/4/19,L,240,93,34,77,44.2,14,38,36.8,11,17,64.7,8,32,40,20,7,2,19,25,-19
MIA,MIA @ TOR,12/3/19,W,265,121,45,99,45.5,15,38,39.5,16,21,76.2,10,45,55,29,4,7,14,27,11
MIA,MIA @ BKN,12/1/19,W,240,109,37,95,38.9,12,37,32.4,23,28,82.1,16,35,51,16,3,2,9,17,3
MIA,MIA vs. GSW,11/29/19,W,240,122,44,82,53.7,13,25,52,21,28,75,10,39,49,23,7,3,16,30,17
MIA,MIA @ HOU,11/27/19,L,240,108,37,80,46.3,14,37,37.8,20,27,74.1,8,33,41,22,8,3,19,24,-9
MIA,MIA vs. CHA,11/25/19,W,240,117,40,77,51.9,13,31,41.9,24,28,85.7,8,41,49,29,9,3,19,23,17
MIA,MIA @ PHI,11/23/19,L,240,86,30,75,40,6,24,25,20,27,74.1,9,29,38,12,6,4,18,16,-27
MIA,MIA @ CHI,11/22/19,W,240,116,39,79,49.4,14,38,36.8,24,28,85.7,9,35,44,33,10,3,19,17,8
MIA,MIA vs. CLE,11/20/19,W,240,124,41,78,52.6,19,37,51.4,23,31,74.2,12,32,44,25,8,5,24,20,24
MIA,MIA vs. NOP,11/16/19,W,240,109,44,81,54.3,9,24,37.5,12,13,92.3,9,36,45,25,13,3,21,6,15
MIA,MIA @ CLE,11/14/19,W,240,108,43,79,54.4,12,30,40,10,11,90.9,4,37,41,31,10,7,19,21,11
MIA,MIA vs. DET,11/12/19,W,240,117,41,77,53.2,14,32,43.8,21,27,77.8,8,34,42,34,6,1,20,30,9
MIA,MIA @ LAL,11/8/19,L,240,80,28,80,35,6,35,17.1,18,24,75,8,29,37,18,9,2,13,12,-15
MIA,MIA @ PHX,11/7/19,W,240,124,45,82,54.9,15,28,53.6,19,24,79.2,5,36,41,22,9,5,15,28,16
MIA,MIA @ DEN,11/5/19,L,240,89,32,88,36.4,9,29,31,16,25,64,13,31,44,23,12,5,15,21,-20
MIA,MIA vs. HOU,11/3/19,W,240,129,47,89,52.8,18,41,43.9,17,22,77.3,5,41,46,38,14,7,18,21,29
MIA,MIA @ ATL,10/31/19,W,240,106,40,84,47.6,14,37,37.8,12,19,63.2,9,32,41,29,12,9,14,18,9
MIA,MIA vs. ATL,10/29/19,W,240,112,33,73,45.2,13,31,41.9,33,45,73.3,13,36,49,19,11,6,28,22,15
MIA,MIA @ MIN,10/27/19,L,240,109,42,85,49.4,15,36,41.7,10,15,66.7,7,34,41,25,7,9,23,23,-7
MIA,MIA @ MIL,10/26/19,W,265,131,46,101,45.5,16,44,36.4,23,36,63.9,8,46,54,33,7,3,18,30,5
MIA,MIA vs. MEM,10/23/19,W,240,120,40,85,47.1,7,18,38.9,33,39,84.6,11,40,51,18,9,8,21,33,19
MIL,MIL @ MEM,8/13/20,L,240,106,39,98,39.8,13,41,31.7,15,23,65.2,9,36,45,27,8,3,15,22,-13
MIL,MIL @ WAS,8/11/20,W,240,126,44,87,50.6,18,38,47.4,20,28,71.4,9,44,53,25,6,0,15,26,13
MIL,MIL vs. TOR,8/10/20,L,240,106,33,84,39.3,14,43,32.6,26,35,74.3,11,38,49,25,4,6,19,21,-8
MIL,MIL @ DAL,8/8/20,L,265,132,47,99,47.5,15,44,34.1,23,34,67.6,9,46,55,26,3,9,13,26,-4
MIL,MIL vs. MIA,8/6/20,W,240,130,41,78,52.6,15,37,40.5,33,38,86.8,5,39,44,27,7,3,14,21,14
MIL,MIL vs. BKN,8/4/20,L,240,116,42,88,47.7,17,51,33.3,15,23,65.2,7,47,54,28,3,5,19,19,-3
MIL,MIL @ HOU,8/2/20,L,240,116,45,92,48.9,9,35,25.7,17,23,73.9,17,48,65,21,6,6,23,23,-4
MIL,MIL vs. BOS,7/31/20,W,240,119,39,84,46.4,13,41,31.7,28,34,82.4,7,40,47,25,9,7,15,26,7
MIL,MIL @ DEN,3/9/20,L,240,95,34,90,37.8,15,50,30,12,18,66.7,11,37,48,23,8,4,17,15,-14
MIL,MIL @ PHX,3/8/20,L,240,131,51,95,53.7,13,33,39.4,16,21,76.2,7,29,36,23,7,3,10,29,-9
MIL,MIL @ LAL,3/6/20,L,240,103,37,89,41.6,12,43,27.9,17,23,73.9,5,40,45,22,8,1,20,32,-10
MIL,MIL vs. IND,3/4/20,W,240,119,43,94,45.7,13,46,28.3,20,22,90.9,11,45,56,26,8,4,18,14,19
MIL,MIL @ MIA,3/2/20,L,240,89,35,86,40.7,7,34,20.6,12,19,63.2,8,40,48,19,4,5,15,18,-16
MIL,MIL @ CHA,3/1/20,W,240,93,35,87,40.2,7,31,22.6,16,21,76.2,15,46,61,20,7,6,17,11,8
MIL,MIL vs. OKC,2/28/20,W,240,133,50,100,50,21,45,46.7,12,14,85.7,14,52,66,34,6,2,17,21,47
MIL,MIL @ TOR,2/25/20,W,240,108,32,84,38.1,14,42,33.3,30,36,83.3,8,45,53,23,10,10,14,19,11
MIL,MIL @ WAS,2/24/20,W,265,137,49,86,57,17,37,45.9,22,27,81.5,4,41,45,26,7,4,21,28,3
MIL,MIL vs. PHI,2/22/20,W,240,119,48,91,52.7,14,41,34.1,9,13,69.2,8,49,57,35,2,6,17,16,21
MIL,MIL @ DET,2/20/20,W,240,126,47,93,50.5,10,33,30.3,22,27,81.5,8,33,41,24,14,3,8,15,20
MIL,MIL @ IND,2/12/20,L,240,111,37,91,40.7,13,37,35.1,24,25,96,11,33,44,18,7,5,18,21,-7
MIL,MIL vs. SAC,2/10/20,W,240,123,43,96,44.8,18,42,42.9,19,23,82.6,8,47,55,26,7,5,13,18,12
MIL,MIL @ ORL,2/8/20,W,240,111,42,93,45.2,15,39,38.5,12,16,75,10,52,62,26,4,5,16,11,16
MIL,MIL vs. PHI,2/6/20,W,240,112,44,94,46.8,12,37,32.4,12,18,66.7,9,51,60,19,3,8,14,18,11
MIL,MIL @ NOP,2/4/20,W,240,120,48,102,47.1,11,36,30.6,13,17,76.5,8,45,53,34,11,7,17,19,12
MIL,MIL vs. PHX,2/2/20,W,240,129,48,97,49.5,15,38,39.5,18,27,66.7,16,44,60,30,4,12,17,25,21
MIL,MIL vs. DEN,1/31/20,L,240,115,43,95,45.3,12,40,30,17,26,65.4,7,39,46,29,7,5,13,14,-12
MIL,MIL vs. WAS,1/28/20,W,240,151,50,90,55.6,19,37,51.4,32,35,91.4,11,35,46,31,3,3,15,26,20
MIL,MIL @ CHA,1/24/20,W,240,116,44,87,50.6,10,36,27.8,18,24,75,12,41,53,26,8,8,16,22,13
MIL,MIL vs. CHI,1/20/20,W,240,111,45,77,58.4,11,26,42.3,10,23,43.5,3,45,48,34,7,5,23,15,13
MIL,MIL @ BKN,1/18/20,W,240,117,45,89,50.6,17,37,45.9,10,16,62.5,5,49,54,30,8,6,20,16,20
MIL,MIL vs. BOS,1/16/20,W,240,128,43,87,49.4,16,31,51.6,26,37,70.3,7,43,50,21,6,6,10,22,5
MIL,MIL vs. NYK,1/14/20,W,240,128,45,92,48.9,15,36,41.7,23,28,82.1,8,51,59,27,4,8,14,22,26
MIL,MIL @ POR,1/11/20,W,240,122,47,103,45.6,14,38,36.8,14,20,70,10,50,60,21,6,5,10,16,21
MIL,MIL @ SAC,1/10/20,W,240,127,47,95,49.5,10,39,25.6,23,30,76.7,7,45,52,29,11,4,11,12,21
MIL,MIL @ GSW,1/8/20,W,240,107,35,87,40.2,9,41,22,28,32,87.5,5,42,47,22,11,3,10,19,9
MIL,MIL @ SAS,1/6/20,L,240,104,38,95,40,15,45,33.3,13,14,92.9,10,28,38,24,5,5,8,15,-22
MIL,MIL vs. SAS,1/4/20,W,240,127,43,87,49.4,17,45,37.8,24,33,72.7,7,42,49,23,4,10,9,22,9
MIL,MIL vs. MIN,1/1/20,W,240,106,40,94,42.6,9,36,25,17,26,65.4,12,48,60,24,4,12,17,22,2
MIL,MIL @ CHI,12/30/19,W,240,123,46,84,54.8,11,32,34.4,20,24,83.3,10,49,59,29,6,9,18,17,21
MIL,MIL vs. ORL,12/28/19,W,240,111,43,84,51.2,13,37,35.1,12,18,66.7,14,44,58,30,6,5,25,13,11
MIL,MIL @ ATL,12/27/19,W,240,112,46,91,50.5,11,28,39.3,9,13,69.2,6,50,56,29,9,8,18,13,26
MIL,MIL @ PHI,12/25/19,L,240,109,45,95,47.4,13,33,39.4,6,8,75,8,39,47,23,6,6,10,15,-12
MIL,MIL vs. IND,12/22/19,W,240,117,44,104,42.3,15,44,34.1,14,17,82.4,16,45,61,31,10,9,10,7,28
MIL,MIL @ NYK,12/21/19,W,240,123,41,85,48.2,18,43,41.9,23,35,65.7,8,44,52,26,9,14,19,16,21
MIL,MIL vs. LAL,12/19/19,W,240,111,36,77,46.8,16,39,41,23,32,71.9,8,32,40,22,14,7,14,25,7
MIL,MIL vs. DAL,12/16/19,L,240,116,44,105,41.9,11,41,26.8,17,24,70.8,15,37,52,29,8,4,9,23,-4
MIL,MIL vs. CLE,12/14/19,W,240,125,46,85,54.1,14,37,37.8,19,26,73.1,8,33,41,26,12,6,12,17,17
MIL,MIL @ MEM,12/13/19,W,240,127,44,87,50.6,11,30,36.7,28,33,84.8,9,46,55,22,4,3,17,21,13
MIL,MIL vs. NOP,12/11/19,W,240,127,50,93,53.8,19,39,48.7,8,9,88.9,5,38,43,27,13,2,15,17,15
MIL,MIL vs. ORL,12/9/19,W,240,110,43,92,46.7,16,41,39,8,15,53.3,10,44,54,30,7,4,15,19,9
MIL,MIL vs. LAC,12/6/19,W,240,119,44,94,46.8,14,36,38.9,17,21,81,13,40,53,29,11,6,16,23,28
MIL,MIL @ DET,12/4/19,W,240,127,44,90,48.9,14,35,40,25,27,92.6,10,45,55,25,7,8,16,18,24
MIL,MIL vs. NYK,12/2/19,W,240,132,48,86,55.8,16,35,45.7,20,32,62.5,10,47,57,30,7,4,14,23,44
MIL,MIL vs. CHA,11/30/19,W,240,137,54,96,56.3,20,44,45.5,9,15,60,7,46,53,41,7,3,7,13,41
MIL,MIL @ CLE,11/29/19,W,240,119,45,88,51.1,12,34,35.3,17,23,73.9,11,36,47,28,7,4,13,15,9
MIL,MIL vs. ATL,11/27/19,W,240,111,42,88,47.7,10,34,29.4,17,27,63,10,37,47,25,6,11,14,23,9
MIL,MIL vs. UTA,11/25/19,W,240,122,43,97,44.3,13,41,31.7,23,29,79.3,15,34,49,21,6,6,9,15,4
MIL,MIL vs. DET,11/23/19,W,240,104,41,84,48.8,13,37,35.1,9,18,50,9,40,49,25,10,8,21,14,14
MIL,MIL vs. POR,11/21/19,W,240,137,50,106,47.2,16,43,37.2,21,26,80.8,18,40,58,32,7,3,12,20,8
MIL,MIL @ ATL,11/20/19,W,240,135,46,87,52.9,17,43,39.5,26,34,76.5,8,38,46,25,6,8,19,25,8
MIL,MIL @ CHI,11/18/19,W,240,115,38,82,46.3,15,41,36.6,24,35,68.6,8,40,48,24,12,9,15,16,14
MIL,MIL @ IND,11/16/19,W,240,102,43,96,44.8,11,39,28.2,5,7,71.4,8,47,55,23,6,8,15,13,19
MIL,MIL vs. CHI,11/14/19,W,240,124,42,88,47.7,6,33,18.2,34,47,72.3,17,41,58,24,9,4,22,22,9
MIL,MIL @ OKC,11/10/19,W,240,121,47,83,56.6,11,28,39.3,16,18,88.9,5,43,48,27,9,4,22,21,2
MIL,MIL @ UTA,11/8/19,L,240,100,34,95,35.8,10,36,27.8,22,30,73.3,16,38,54,14,8,4,13,26,-3
MIL,MIL @ LAC,11/6/19,W,240,129,42,98,42.9,18,49,36.7,27,34,79.4,14,40,54,18,7,11,15,28,5
MIL,MIL @ MIN,11/4/19,W,240,134,50,93,53.8,14,39,35.9,20,30,66.7,11,46,57,24,8,6,17,20,28
MIL,MIL vs. TOR,11/2/19,W,240,115,41,89,46.1,13,38,34.2,20,25,80,10,41,51,30,4,7,12,22,10
MIL,MIL @ ORL,11/1/19,W,240,123,47,93,50.5,17,47,36.2,12,18,66.7,11,47,58,24,11,4,14,19,32
MIL,MIL @ BOS,10/30/19,L,240,105,38,82,46.3,14,45,31.1,15,24,62.5,5,40,45,21,3,4,15,21,-11
MIL,MIL vs. CLE,10/28/19,W,240,129,48,92,52.2,17,38,44.7,16,24,66.7,8,42,50,29,9,7,12,15,17
MIL,MIL vs. MIA,10/26/19,L,265,126,41,94,43.6,17,54,31.5,27,35,77.1,5,42,47,22,8,4,18,32,-5
MIL,MIL @ HOU,10/24/19,W,240,117,46,99,46.5,16,46,34.8,9,18,50,6,47,53,31,7,10,11,27,6
MIN,MIN @ HOU,3/10/20,L,240,111,40,83,48.2,14,35,40,17,23,73.9,8,33,41,21,9,0,19,20,-6
MIN,MIN vs. NOP,3/8/20,L,240,107,37,94,39.4,8,33,24.2,25,31,80.6,9,33,42,20,15,3,17,23,-13
MIN,MIN vs. ORL,3/6/20,L,240,118,46,98,46.9,10,37,27,16,20,80,10,26,36,30,6,3,8,21,-14
MIN,MIN vs. CHI,3/4/20,W,240,115,40,81,49.4,19,43,44.2,16,25,64,10,33,43,27,5,4,18,15,7
MIN,MIN @ NOP,3/3/20,W,240,139,54,97,55.7,14,34,41.2,17,20,85,10,32,42,31,11,2,16,22,5
MIN,MIN vs. DAL,3/1/20,L,240,91,36,99,36.4,13,42,31,6,15,40,14,43,57,19,9,3,14,17,-20
MIN,MIN @ ORL,2/28/20,L,240,125,46,95,48.4,17,44,38.6,16,24,66.7,6,27,33,27,10,6,15,20,-11
MIN,MIN @ MIA,2/26/20,W,240,129,47,91,51.6,17,46,37,18,25,72,5,28,33,28,16,8,16,35,3
MIN,MIN @ DAL,2/24/20,L,240,123,42,95,44.2,15,42,35.7,24,34,70.6,7,35,42,16,4,6,12,22,-16
MIN,MIN @ DEN,2/23/20,L,240,116,40,90,44.4,14,40,35,22,29,75.9,9,29,38,26,7,2,15,16,-12
MIN,MIN vs. BOS,2/21/20,L,240,117,36,89,40.4,15,42,35.7,30,35,85.7,8,35,43,23,8,10,10,27,-10
MIN,MIN vs. CHA,2/12/20,L,240,108,39,101,38.6,14,49,28.6,16,20,80,14,34,48,25,10,7,11,19,-7
MIN,MIN @ TOR,2/10/20,L,240,126,39,86,45.3,18,40,45,30,35,85.7,10,28,38,24,6,4,23,19,-11
MIN,MIN vs. LAC,2/8/20,W,240,142,52,95,54.7,26,44,59.1,12,18,66.7,9,37,46,39,8,3,13,21,27
MIN,MIN vs. ATL,2/5/20,L,240,120,45,91,49.5,9,35,25.7,21,28,75,6,27,33,18,13,7,17,21,-7
MIN,MIN @ SAC,2/3/20,L,240,109,37,85,43.5,13,38,34.2,22,28,78.6,14,31,45,25,12,6,16,25,-4
MIN,MIN @ LAC,2/1/20,L,240,106,34,84,40.5,7,39,17.9,31,37,83.8,6,38,44,24,9,4,17,20,-12
MIN,MIN vs. SAC,1/27/20,L,265,129,43,89,48.3,23,46,50,20,33,60.6,10,35,45,29,7,8,22,27,-4
MIN,MIN vs. OKC,1/25/20,L,240,104,40,90,44.4,12,43,27.9,12,18,66.7,7,34,41,33,9,4,13,21,-9
MIN,MIN vs. HOU,1/24/20,L,240,124,48,98,49,11,32,34.4,17,20,85,13,38,51,28,8,8,17,26,-7
MIN,MIN @ CHI,1/22/20,L,240,110,41,86,47.7,15,44,34.1,13,24,54.2,10,33,43,27,7,3,18,25,-7
MIN,MIN vs. DEN,1/20/20,L,240,100,38,91,41.8,13,42,31,11,14,78.6,11,31,42,26,7,5,9,11,-7
MIN,MIN vs. TOR,1/18/20,L,240,112,38,94,40.4,14,50,28,22,27,81.5,12,37,49,34,8,5,17,18,-10
MIN,MIN @ IND,1/17/20,L,240,114,40,88,45.5,17,39,43.6,17,21,81,7,29,36,22,4,1,13,19,-2
MIN,MIN vs. IND,1/15/20,L,240,99,38,88,43.2,11,28,39.3,12,16,75,10,35,45,26,6,7,15,14,-5
MIN,MIN vs. OKC,1/13/20,L,240,104,38,91,41.8,12,35,34.3,16,21,76.2,9,28,37,23,10,6,10,21,-13
MIN,MIN @ HOU,1/11/20,L,240,109,36,95,37.9,13,48,27.1,24,36,66.7,13,31,44,28,12,4,18,18,-30
MIN,MIN vs. POR,1/9/20,W,240,116,44,89,49.4,13,32,40.6,15,21,71.4,15,41,56,25,7,9,15,28,14
MIN,MIN @ MEM,1/7/20,L,240,112,40,90,44.4,15,47,31.9,17,21,81,10,30,40,23,10,1,20,23,-7
MIN,MIN @ CLE,1/5/20,W,240,118,47,95,49.5,14,38,36.8,10,13,76.9,14,29,43,32,16,8,17,19,15
MIN,MIN vs. GSW,1/2/20,W,240,99,38,95,40,13,43,30.2,10,17,58.8,17,35,52,22,7,7,15,20,15
MIN,MIN @ MIL,1/1/20,L,240,104,34,91,37.4,15,46,32.6,21,28,75,6,42,48,18,7,8,12,25,-2
MIN,MIN vs. BKN,12/30/19,W,265,122,42,104,40.4,17,44,38.6,21,29,72.4,11,49,60,20,12,8,14,22,7
MIN,MIN vs. CLE,12/28/19,L,240,88,33,93,35.5,8,37,21.6,14,19,73.7,14,26,40,17,17,8,18,29,-6
MIN,MIN @ SAC,12/26/19,W,290,105,36,104,34.6,10,46,21.7,23,29,79.3,14,51,65,23,7,5,15,20,1
MIN,MIN @ GSW,12/23/19,L,240,104,35,87,40.2,11,34,32.4,23,29,79.3,9,31,40,16,10,7,16,18,-9
MIN,MIN @ POR,12/21/19,L,240,106,38,87,43.7,15,37,40.5,15,16,93.8,7,32,39,16,8,8,17,18,-7
MIN,MIN @ DEN,12/20/19,L,240,100,36,87,41.4,10,42,23.8,18,27,66.7,16,30,46,20,8,8,14,15,-9
MIN,MIN vs. NOP,12/18/19,L,240,99,36,95,37.9,10,39,25.6,17,27,63,12,31,43,20,9,3,11,18,-8
MIN,MIN vs. LAC,12/13/19,L,240,117,38,85,44.7,10,41,24.4,31,37,83.8,7,32,39,17,9,3,18,26,-7
MIN,MIN vs. UTA,12/11/19,L,240,116,40,91,44,15,41,36.6,21,26,80.8,15,27,42,18,9,3,12,19,-11
MIN,MIN @ PHX,12/9/19,L,240,109,40,85,47.1,6,22,27.3,23,29,79.3,11,34,45,14,6,7,17,23,-16
MIN,MIN @ LAL,12/8/19,L,240,125,44,84,52.4,15,37,40.5,22,26,84.6,6,25,31,27,5,6,16,18,-17
MIN,MIN @ OKC,12/6/19,L,265,127,50,96,52.1,13,38,34.2,14,20,70,10,26,36,25,8,2,13,29,-12
MIN,MIN @ DAL,12/4/19,L,240,114,37,89,41.6,17,38,44.7,23,26,88.5,15,29,44,23,5,7,13,21,-7
MIN,MIN vs. MEM,12/1/19,L,240,107,33,85,38.8,11,36,30.6,30,35,85.7,10,43,53,22,7,6,16,21,-8
MIN,MIN @ SAS,11/27/19,W,240,113,37,85,43.5,18,40,45,21,27,77.8,7,46,53,28,4,6,11,19,12
MIN,MIN @ ATL,11/25/19,W,240,125,41,90,45.6,15,35,42.9,28,36,77.8,14,33,47,27,10,6,14,25,12
MIN,MIN vs. PHX,11/23/19,L,240,98,38,91,41.8,12,42,28.6,10,17,58.8,9,48,57,26,2,10,14,23,-2
MIN,MIN vs. UTA,11/20/19,L,240,95,35,89,39.3,14,45,31.1,11,21,52.4,12,39,51,13,5,9,14,20,-8
MIN,MIN @ UTA,11/18/19,W,240,112,41,89,46.1,14,38,36.8,16,19,84.2,5,46,51,22,6,10,15,25,10
MIN,MIN vs. HOU,11/16/19,L,240,105,38,84,45.2,12,38,31.6,17,23,73.9,13,33,46,23,7,5,19,20,-20
MIN,MIN vs. WAS,11/15/19,L,240,116,42,89,47.2,11,37,29.7,21,29,72.4,9,34,43,26,6,5,20,20,-21
MIN,MIN vs. SAS,11/13/19,W,240,129,45,91,49.5,11,34,32.4,28,34,82.4,13,37,50,25,11,4,10,25,15
MIN,MIN @ DET,11/11/19,W,240,120,45,89,50.6,15,34,44.1,15,19,78.9,11,34,45,25,7,6,17,23,6
MIN,MIN vs. DEN,11/10/19,L,265,98,34,97,35.1,6,45,13.3,24,33,72.7,15,38,53,22,9,10,13,23,-2
MIN,MIN vs. GSW,11/8/19,W,265,125,48,111,43.2,9,36,25,20,29,69,20,39,59,20,10,10,19,23,6
MIN,MIN @ MEM,11/6/19,L,240,121,43,96,44.8,16,45,35.6,19,26,73.1,10,26,36,29,9,7,11,22,-16
MIN,MIN vs. MIL,11/4/19,L,240,106,37,103,35.9,13,43,30.2,19,22,86.4,13,34,47,20,12,4,16,23,-28
MIN,MIN @ WAS,11/2/19,W,240,131,51,94,54.3,17,39,43.6,12,17,70.6,3,44,47,33,9,10,22,23,22
