TEAM,MATCH UP,GAME DATE,W/L,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TOV%,EFG%,TS%,PACE,PIE
DEN,DEN @ LAL,8/10/20,L,48,133,137.8,-4.8,60,1.93,20.5,40,61.9,51.9,15.4,66.9,69.4,90.5,50.4
DEN,DEN vs. UTA,8/8/20,W,58,110.7,110,0.7,56.9,2.64,17.8,23.3,69.4,46.7,9.1,51.4,55.3,99.72,54.9
DEN,DEN vs. POR,8/6/20,L,48,121.1,133,-11.9,68.2,1.88,22.1,32.6,68,51.6,16.8,60.7,62.9,94.5,48
DEN,DEN @ SAS,8/5/20,W,48,132,124.8,7.2,62,2.21,21.2,34.9,67.3,52.2,14,62.6,65.8,100.5,52.8
DEN,DEN @ OKC,8/3/20,W,53,112,105.6,6.4,54.8,1.77,16.1,26,75,51,12,52.3,58.1,97.36,58.2
DEN,DEN vs. MIA,8/1/20,L,48,106.1,123.8,-17.7,71.8,1.47,19.3,34.6,78.8,51.8,19.2,48.3,52.7,100,36.4
DEN,DEN @ DAL,3/11/20,L,48,98,114.1,-16.2,59,1.44,18.3,8.9,69.8,41.8,16.2,55.4,56.1,99,43
DEN,DEN vs. MIL,3/9/20,W,48,104.8,89.6,15.2,68.3,2,19.9,17,77.6,48.6,13.5,52.1,54.9,105,58.8
DEN,DEN @ CLE,3/7/20,L,48,107.4,110.6,-3.3,65.1,1.56,20.9,27.3,72.2,47.5,18.9,58.2,57.6,94.5,46.5
DEN,DEN @ CHA,3/5/20,W,48,122.6,120.4,2.2,65.9,2.23,21.3,34.1,70.7,52.4,14,57.8,62.1,93,54.1
DEN,DEN vs. GSW,3/3/20,L,48,105.3,123.4,-18.1,56.4,1.38,16.1,40.4,81.8,59.4,16.8,46.6,50.8,94.5,41.8
DEN,DEN vs. TOR,3/1/20,W,48,129.1,114.6,14.6,80.9,2.38,25.3,24.4,72.9,50.6,15.5,67.5,69.1,103,57.4
DEN,DEN @ LAC,2/28/20,L,48,105.1,133.3,-28.2,46.3,1.27,14.2,31.5,65.1,46.4,15.3,50,52.5,98.5,35.3
DEN,DEN vs. DET,2/25/20,W,48,123.7,105.4,18.3,75,1.83,23.9,35.3,68.6,55.3,19.4,63.8,67.1,93,66
DEN,DEN vs. MIN,2/23/20,W,48,123.1,112.6,10.5,54.7,2.07,20.6,21.6,71.2,50.6,13.5,65,65.7,103.5,56.5
DEN,DEN @ OKC,2/21/20,L,48,103.1,115.3,-12.2,51.4,1,15,24.4,69.4,48.9,19.4,51.9,58,98,44.8
DEN,DEN vs. LAL,2/12/20,L,53,111.5,112.1,-0.6,72.7,2.67,22.4,15.2,74.1,47,11.5,56.3,59.4,95.55,50.3
DEN,DEN vs. SAS,2/10/20,W,48,136.6,127.7,8.9,75.6,3.09,25,24.3,69.6,49.4,11.8,67.5,70.5,93.5,53.7
DEN,DEN @ PHX,2/8/20,W,48,119.4,111.3,8,51.1,1.64,17.6,25,69.4,49.4,14.3,61.6,64.1,97.5,52.9
DEN,DEN @ UTA,2/5/20,W,48,101,97.9,3.1,59,2.09,17.2,27.3,78.8,52.3,11.3,47.2,50,97,54.4
DEN,DEN vs. POR,2/4/20,W,48,129.6,100,29.6,65.2,2.14,20.8,35.6,77.6,59.2,14.3,60.6,62.9,98.5,65.5
DEN,DEN @ DET,2/2/20,L,53,120.6,125.5,-4.9,62.5,3,20.3,32.7,67.3,50,9.8,55.2,58.2,92.38,50.8
DEN,DEN @ MIL,1/31/20,W,48,117.6,105.5,12.1,60.4,2.23,19.9,17.3,79.3,50,12,59,61.1,108.5,54.9
DEN,DEN vs. UTA,1/30/20,W,48,111.6,106.4,5.2,62.5,2.5,18.9,26.7,80,53.3,10.5,52.4,56.2,94.5,55.9
DEN,DEN @ MEM,1/28/20,L,48,98,106.1,-8.2,71.9,1.21,16.8,29.1,82.5,51.6,19.4,47.1,51.1,98,39.9
DEN,DEN vs. HOU,1/26/20,W,48,114.7,107.8,6.9,63.6,1.87,19.2,32.7,69.2,51.5,14.7,53.2,57.5,102,56.5
DEN,DEN @ NOP,1/24/20,W,48,114.1,106,8.1,65,1.73,16.5,50,69.4,58.3,15.2,43.9,49.2,99.5,52.5
DEN,DEN @ HOU,1/22/20,L,48,104,121,-17,59.5,1.67,17.9,26.9,58,42.2,14.9,51.1,53.2,100.5,42.8
DEN,DEN @ MIN,1/20/20,W,48,111.5,106.4,5.1,60.5,2,18.7,34.7,77.8,57.3,13.5,53.9,56.2,95,53.2
DEN,DEN vs. IND,1/19/20,L,48,110.3,121.1,-10.7,53.7,2.44,15.9,38,69.6,53.1,9.3,48.3,52.4,96,49.6
DEN,DEN @ GSW,1/16/20,W,53,116.5,113.9,2.6,66,1.48,18.7,37,76.4,56.9,18.3,55.5,60.1,104.15,50.9
DEN,DEN vs. CHA,1/15/20,W,48,111.1,94.5,16.6,73.7,2.15,21.7,22.9,73.1,49,14.4,53.8,55.6,90.5,59.4
DEN,DEN vs. LAC,1/12/20,W,48,116.3,106.1,10.2,64.9,1.71,18.2,25,74.5,51.6,14.3,55.2,61.1,98,55
DEN,DEN vs. CLE,1/11/20,L,48,108.4,114.4,-6,56.1,4.6,17.6,23.2,69.6,44.1,5.3,47.4,50,96,47.5
DEN,DEN @ DAL,1/8/20,W,48,112.6,109.3,3.4,65.9,2.08,20,28.9,81,54,13.7,53.5,57,96,48
DEN,DEN @ ATL,1/6/20,W,48,129.5,121.1,8.4,57.4,6.75,20.1,27.1,83.7,53.8,4.2,56,59.2,95,54.2
DEN,DEN @ WAS,1/4/20,L,48,115.2,128,-12.8,45,1.5,13.7,28,60.5,43,12.1,49.4,55.9,99.5,41.3
DEN,DEN @ IND,1/2/20,W,48,131.9,124.7,7.2,58.7,2.7,19.6,40.5,78.6,59.5,10.6,57.5,62.7,93.5,52.9
DEN,DEN @ HOU,12/31/19,L,48,105.1,130,-24.9,55.6,1.56,17.6,33.3,62.2,46.5,16.2,50.5,51.5,99.5,40.5
DEN,DEN vs. SAC,12/29/19,W,48,125,119.8,5.2,54.8,1.92,17.3,34.1,68.3,51.2,12.5,56.8,63.4,96,52.7
DEN,DEN vs. MEM,12/28/19,W,48,117.8,108.9,8.9,62.2,2.8,19.4,30.8,73.3,50.5,9.9,53.2,56.7,101,52.9
DEN,DEN vs. NOP,12/25/19,L,48,103.1,114.3,-11.2,64.9,2,17.4,30.4,63.3,45.7,12.4,46.7,50,97.5,43.3
DEN,DEN @ PHX,12/23/19,W,48,111.9,109.9,2,72.1,1.48,22.3,18.9,74.5,50,20.8,64.7,66.8,101,52.2
DEN,DEN @ LAL,12/22/19,W,48,133.3,107.2,26.1,68.9,3.1,20.9,42.9,60.9,51.6,10.4,54.9,60.8,96.5,63.2
DEN,DEN vs. MIN,12/20/19,W,48,111.2,103.1,8.1,61.4,1.69,19.3,32.6,67.3,51.5,16.3,55.1,57.8,97.5,55.9
DEN,DEN vs. ORL,12/18/19,W,48,115.3,106.1,9.2,70,1.47,19.6,37.8,75,57.7,19.4,54.2,59.5,98,56.3
DEN,DEN vs. NYK,12/15/19,W,48,119.4,114.1,5.2,61.4,3,19.4,35.2,66,50,9.7,52.1,54.2,92.5,54.3
DEN,DEN vs. OKC,12/14/19,W,48,111.1,104.1,7,69.8,1.88,20.8,32.6,79.5,55.6,16.2,54.7,57.8,98.5,54.8
DEN,DEN vs. POR,12/12/19,W,48,126.7,108.8,17.9,59.5,2.27,18.7,39.6,74.5,56.8,12.2,58,59.2,90.5,55.7
DEN,DEN @ PHI,12/10/19,L,48,94.8,100,-5.2,78.4,2.07,21.6,18.8,64.8,43.1,14.4,47.6,51,97,52.9
DEN,DEN @ BKN,12/8/19,L,48,105.2,108.2,-3.1,69.4,1.92,18.7,22.6,70,45.6,13.4,50.6,53.6,97,43.6
DEN,DEN @ BOS,12/6/19,L,48,99,113.7,-14.7,46.2,1.29,13.3,37.5,78.9,54.3,14.6,44.1,47.2,95.5,42.1
DEN,DEN @ NYK,12/5/19,W,48,130.3,92,38.3,77.6,2.71,25.7,26.8,80.8,57,14.1,68.4,68,99.5,66.7
DEN,DEN vs. LAL,12/3/19,L,48,96,104,-8,70.3,2.36,19.1,18.2,66.7,40.8,11,44,48.7,100.5,43.8
DEN,DEN @ SAC,11/30/19,L,53,94.2,99,-4.8,63.9,1.35,16.5,25,68.3,47.4,16.5,47.7,50.4,92.38,50.8
DEN,DEN vs. WAS,11/26/19,W,48,107.3,94.5,12.8,66,1.48,20.5,26.7,87.7,60.8,19.3,55.6,58.4,109.5,61
DEN,DEN vs. PHX,11/24/19,W,48,126.1,111.8,14.3,55.8,2.18,17.6,39.2,80.5,57.6,12,54.9,57.4,92.5,53
DEN,DEN vs. BOS,11/22/19,W,48,98,93.9,4.1,61.5,1.33,17.4,31.4,82,56.4,18.4,48.3,51.2,98,51.3
DEN,DEN vs. HOU,11/20/19,W,48,108.2,97.9,10.3,65.9,1.93,20,35.2,72.3,52.5,15.5,51.6,52.2,97,58.1
DEN,DEN @ MEM,11/17/19,W,48,126,109.6,16.3,73.5,3,24.3,19.1,77.8,47.8,11.5,65.2,66.1,104,55.6
DEN,DEN vs. BKN,11/14/19,W,48,102,92.1,9.9,60.5,3.71,18.7,23,82,52.5,7.1,47.5,47.9,100,56.3
DEN,DEN vs. ATL,11/12/19,L,48,121,125,-4,67.4,10.33,20.9,32.2,61.9,44.6,3,49.5,53.2,100,48.5
DEN,DEN @ MIN,11/10/19,W,53,92.6,90.7,1.9,66.7,1.3,16.6,35.4,69.2,52.3,18.5,44.1,46.1,97.81,48
DEN,DEN vs. PHI,11/8/19,W,48,104.2,100,4.2,71.8,2.8,21.1,18,71.2,45.1,10.4,50,52.9,96.5,54.4
DEN,DEN vs. MIA,11/5/19,W,48,111.2,90.8,20.4,77.8,1.75,24.1,26.1,68.9,50.5,20.4,57.6,58.6,98,63.6
DEN,DEN @ ORL,11/2/19,W,48,96.8,92.6,4.3,55.6,1.07,12.3,26.4,72.5,49,14.9,43.2,50.5,94,49.8
DEN,DEN @ NOP,10/31/19,L,48,103.9,118.4,-14.6,55.8,1.6,17.6,19.1,82.5,48.3,14.6,52.2,55.7,103,41.5
DEN,DEN vs. DAL,10/29/19,L,48,114,117.2,-3.2,55.8,2.18,17.9,33.3,78.4,55.9,11.8,53.3,54.8,93,46.3
DEN,DEN @ SAC,10/28/19,W,48,108.6,102.2,6.4,52.8,1.58,13.7,46,66.7,56.1,12.9,41.8,47.1,92.5,52.1
DEN,DEN vs. PHX,10/25/19,W,53,100,100.9,-0.9,58.3,1.5,14.7,25,75,48.2,13,42.9,50.1,96.91,49.8
DEN,DEN @ POR,10/23/19,W,48,104.9,98,6.8,70.6,1.2,17.3,26,68.6,47.5,19.4,53.1,58.1,102.5,57
DET,DET @ PHI,3/11/20,L,48,111.6,131.9,-20.3,64.1,2.78,19.1,22,60,40,9.5,53,55.8,94.5,40.5
DET,DET @ NYK,3/8/20,L,48,93.3,104.3,-11,72.4,1.62,17.1,23.5,64.6,43.4,14.4,43.1,46.8,91,39.4
DET,DET vs. UTA,3/7/20,L,48,114.1,120.7,-6.5,60,2.18,18.2,33.3,74.4,51.7,12,51.7,54.9,92,44.1
DET,DET vs. OKC,3/4/20,L,48,110.3,118.8,-8.4,67.5,1.59,19.3,32,93.5,55.6,17.5,57,57.8,96.5,41.7
DET,DET @ SAC,3/1/20,L,48,104.2,110.4,-6.3,69.7,1.44,17.4,26,64.8,46.2,16.7,52.5,55.2,96,45
DET,DET @ PHX,2/28/20,W,48,118.9,116.8,2.1,61.4,2.7,19.9,28.6,77.4,47.5,10.5,56.1,58.2,95,45.7
DET,DET @ DEN,2/25/20,L,48,105.4,123.7,-18.3,72.7,1.5,18,31.4,64.7,44.7,17.2,50,54.3,93,34
DET,DET @ POR,2/23/20,L,48,110.6,112.6,-2,48.6,1.64,14.5,24.5,78.3,50.5,11.7,49.4,54.9,94.5,49.5
DET,DET vs. MIL,2/20/20,L,48,101.9,122.3,-20.4,62.5,1.14,18,25,81.6,54.8,21.2,56,58.9,103.5,40.6
DET,DET @ ORL,2/12/20,L,53,101.8,105.5,-3.6,70,1.33,18.9,21.2,78.8,50,19.1,53.3,56.8,99.62,43.7
DET,DET vs. CHA,2/10/20,L,48,86.4,97.8,-11.4,72.4,1,16.3,37.7,64.9,51.8,23.9,39.6,43.3,88.5,41.9
DET,DET vs. NYK,2/8/20,L,48,103.4,106.7,-3.4,61.8,1.31,18.3,13.2,58.3,38.4,18,58.7,60.5,89,48.7
DET,DET @ OKC,2/7/20,L,48,112.2,121.3,-9.1,50,1.73,14.7,37.7,66.7,50,12.2,48.9,51.9,89.5,41.2
DET,DET vs. PHX,2/5/20,W,48,124.7,117.4,7.3,67.4,3.44,21.7,35.8,81.1,54.4,9.7,54.7,56.8,92.5,53
DET,DET @ MEM,2/3/20,L,48,86.3,101.1,-14.7,61.8,1.31,15,36.4,72.9,51.8,16.8,38.8,40.2,95,36.4
DET,DET vs. DEN,2/2/20,W,53,125.5,120.6,4.9,68.8,2.75,21.9,32.7,67.3,50,11.8,58.5,61.2,92.38,49.2
DET,DET vs. TOR,1/31/20,L,48,95.8,109.4,-13.5,64.3,1.06,13.8,30.9,74.4,50,17.7,42.4,49,96,42.3
DET,DET @ BKN,1/29/20,L,48,115,125,-10,59.5,1.56,18.2,27.9,78.3,53.9,16,56.6,60.3,100,46
DET,DET vs. CLE,1/27/20,L,48,101,115,-14,47.4,1,14,25,66,45.9,18.2,52.4,54.7,99.5,40.9
DET,DET vs. BKN,1/25/20,L,53,105.7,116.3,-10.6,46.5,2.5,14,28.1,71.7,47.9,7.6,47.6,49.6,94.64,42.4
DET,DET vs. MEM,1/24/20,L,48,113.1,127.6,-14.4,59,2.88,16.8,28.1,76.3,47.4,8.1,48.9,53.5,98.5,39.6
DET,DET vs. SAC,1/22/20,W,48,119.8,100,19.8,48.7,1.12,14.7,10.8,75,50.5,16,61.6,68.8,106,63.6
DET,DET @ WAS,1/20/20,L,48,99,102.9,-3.9,50,1.12,14.1,27.3,78,49,16.8,48.3,51.1,102,44.1
DET,DET @ ATL,1/18/20,W,48,132,101,31.1,60.8,1.72,21.1,37.8,66.7,54.9,17.5,68,70.1,102.5,68.5
DET,DET @ BOS,1/15/20,W,48,120.8,107.3,13.5,63.8,2.31,23.1,10.5,72.3,44.7,13.5,67.9,67.2,96,57.1
DET,DET vs. NOP,1/13/20,L,53,98.2,106.4,-8.1,67.5,3,17.9,20,63.5,42.3,8,46,50.2,100.53,49.1
DET,DET vs. CHI,1/11/20,L,48,104.2,114.9,-10.7,61.1,1.16,16.4,36.2,71.4,52.8,20,51.9,55.1,94.5,42.8
DET,DET vs. CLE,1/9/20,L,53,109.8,112.7,-2.9,41.7,1.25,14,40.4,64.4,51.5,15.7,52,53.3,92.38,45
DET,DET @ CLE,1/7/20,W,48,118.6,115.3,3.3,61.9,2.89,19.4,21.6,70.5,44.2,9.3,53.3,57.4,97.5,49.5
DET,DET @ LAL,1/5/20,L,48,97.1,105,-7.9,72.4,1.31,15.8,19.6,75.5,48.1,15.7,44.2,53,101.5,44.3
DET,DET @ GSW,1/4/20,W,48,109.9,103,6.9,55.8,1.14,17.8,24.4,74.5,52.2,20.8,58.4,61.6,101,52.5
DET,DET @ LAC,1/2/20,L,48,108.7,122.3,-13.6,50,1.82,14.3,30.5,72.3,49.1,10.7,46.3,51.2,103,39.7
DET,DET @ UTA,12/30/19,L,48,84.4,109.5,-25.1,46.7,0.82,11.7,25,71.7,46.9,17.7,40.5,45.4,95.5,36.9
DET,DET @ SAS,12/28/19,L,48,106.9,133.3,-26.5,50,1.82,14.8,22,81,46.5,10.8,51.1,52.8,102,36.4
DET,DET vs. WAS,12/26/19,W,48,133.3,103,30.3,69.6,2.13,21.9,34.9,69,54.5,15.2,64.5,67.7,99,66.7
DET,DET vs. PHI,12/23/19,L,48,112.4,127.6,-15.2,62.8,1.93,20.1,23.8,60.5,42.4,14.4,57.1,59.3,97.5,42.8
DET,DET vs. CHI,12/21/19,L,48,108.1,119,-10.9,75,1.88,21.7,18.8,65.8,39.5,16.2,55.2,58,99.5,45.1
DET,DET @ BOS,12/20/19,L,48,90.3,109.6,-19.3,61.8,0.84,14.9,30.9,67.4,46.9,24.3,46.5,49.8,103.5,35
DET,DET vs. TOR,12/18/19,L,48,99,112,-13,48.7,1.27,14.5,23.1,74.1,49.1,15,48.3,51.2,100,44.4
DET,DET vs. WAS,12/16/19,L,48,120.2,134.3,-14.1,70.7,2.07,19.7,38.8,63.4,50,14.1,55.2,58.9,99,45.4
DET,DET @ HOU,12/14/19,W,48,109.5,101.9,7.6,65.9,1.93,18.6,25.5,75.8,53.8,13.3,51.1,55.8,105,58.8
DET,DET vs. DAL,12/12/19,L,48,113.3,122,-8.7,57.5,2.88,17.6,19.2,71.7,43.9,8.2,53.4,56,99,44.5
DET,DET @ NOP,12/9/19,W,48,104,101,3,41.7,0.79,11.5,29.4,68.5,49.5,18.8,48.8,54.2,101.5,49
DET,DET vs. IND,12/6/19,W,48,111.3,104.1,7.2,53.8,1.17,15.2,40,80.9,59.8,18.6,51.1,54.9,97,51
DET,DET vs. MIL,12/4/19,L,48,99,121,-21.9,64.1,2.08,17.9,19,68.1,41,11.5,47.8,50.2,104.5,37
DET,DET @ CLE,12/3/19,W,48,132.3,100,32.3,64.7,3,23.1,33.3,70.4,53.5,11.5,63.8,64.2,95,66.3
DET,DET vs. SAS,12/1/19,W,48,133.3,97,36.3,63.5,1.94,22.8,33.3,82.7,61.5,17.2,67.6,68.8,100,64
DET,DET vs. CHA,11/29/19,L,48,120.2,125,-4.8,65.9,1.93,20,41.3,71.1,56,15.7,58.4,58.3,88.5,48.1
DET,DET @ CHA,11/27/19,L,48,113.5,113.3,0.1,56.1,2.56,18.3,28,76.5,52.5,10.1,52.3,53.4,89.5,47.6
DET,DET vs. ORL,11/25/19,W,48,109.6,91.7,17.9,67.6,1.53,18,23.4,77.8,52.5,16,51.9,57.2,95,60.3
DET,DET @ MIL,11/23/19,L,48,89.1,102,-12.9,59.5,1.38,16.5,19.6,74,45.3,15.8,46.2,47.2,101.5,39.5
DET,DET vs. ATL,11/22/19,W,48,129.3,105.1,24.2,61.2,1.58,21,36.8,66,53.4,19.2,70.1,70.5,98.5,62.1
DET,DET @ CHI,11/20/19,L,48,89,109,-20,82.1,1.35,16.8,23.7,67.3,44.7,17,38.6,45.8,100,39.7
DET,DET @ CHA,11/15/19,L,48,110.4,112.4,-2,62.5,1.19,18.8,29.3,66.1,50.5,21.9,58.6,61.7,96.5,51
DET,DET @ MIA,11/12/19,L,48,111.3,118.2,-6.8,79.4,1.69,19.9,24,64.1,41.6,16.5,53.2,57.3,98,42.5
DET,DET vs. MIN,11/11/19,L,48,112.9,120,-7.1,64.1,1.47,17.7,30.6,70.2,50,16.8,54,58.2,100.5,46.2
DET,DET @ IND,11/8/19,L,48,108.2,116.7,-8.5,69.2,1.59,19.4,30.6,74.4,51.1,17.3,52.9,56.4,97,42.6
DET,DET vs. NYK,11/6/19,W,48,123.2,104.1,19.2,84.1,2.18,25.5,24.3,84.1,56.8,17.2,65.2,68.1,98.5,61.7
DET,DET @ WAS,11/4/19,L,48,100,117.3,-17.3,61.8,1,15.3,34.7,67.3,51.5,21.2,49.4,53.7,98.5,41.2
DET,DET vs. BKN,11/2/19,W,48,110.8,105.8,5,51.2,2.63,15.7,20.8,69.2,44.8,7.8,49.5,54.5,102.5,53.4
DET,DET @ CHI,11/1/19,L,48,105,112,-7,51.2,1.31,15.8,28.3,70.4,51,15.8,51.8,55.5,100.5,50.8
DET,DET @ TOR,10/30/19,L,48,108.7,121.4,-12.7,73.2,1.5,20.4,32,91.7,57,19.2,54.5,57.6,103.5,43.4
DET,DET vs. IND,10/28/19,W,48,100,97.9,2.1,56.8,1.05,16.4,24.4,73.2,51.5,20.8,53.7,56.2,96,48.6
DET,DET vs. PHI,10/26/19,L,48,102.8,106.4,-3.6,48.8,0.87,14.7,18.6,69.4,45.7,21.3,59.2,60.4,109,44.9
DET,DET vs. ATL,10/24/19,L,48,104.2,119.4,-15.2,57.1,1.43,15.5,25.5,72.7,47.4,14.6,47.1,52.8,97,39.3
DET,DET @ IND,10/23/19,W,48,115.5,106.8,8.7,63.4,1.44,18.6,27.5,74,53.3,17.5,59.6,64.3,103,57
GSW,GSW vs. LAC,3/10/20,L,48,108.1,132.3,-24.2,67.6,2.5,19.4,11.4,71.7,42.2,10.1,53.8,58.9,99,41.9
GSW,GSW vs. PHI,3/7/20,W,48,126.9,122.6,4.3,68.2,4.29,22.9,20.5,68.9,46.4,7.5,60.6,63.9,93,52.5
GSW,GSW vs. TOR,3/5/20,L,48,107.6,113.1,-5.5,85,2.13,21.1,36.7,87,58.5,15.2,48,51.8,106,45.4
GSW,GSW @ DEN,3/3/20,W,48,123.4,105.3,18.1,73.8,2.82,23.3,18.2,59.6,40.6,11.7,62.2,63.3,94.5,58.2
GSW,GSW vs. WAS,3/1/20,L,48,106.8,118.1,-11.3,59.5,1.14,17.1,36,85.7,58.7,21.4,52.2,55.2,104,43.7
GSW,GSW @ PHX,2/29/20,W,48,116.2,101,15.1,73.2,3,20.8,29.4,70.6,50,10.1,52.3,56.9,98.5,63.3
GSW,GSW vs. LAL,2/27/20,L,48,81.9,109.4,-27.5,79.4,1,19.4,15.2,74.5,45.2,25.7,48.1,50.9,105.5,33.4
GSW,GSW vs. SAC,2/25/20,L,48,95.9,112,-16.1,60,1.24,16.4,19.1,83.3,49.4,17.3,46.8,52.5,99,39
GSW,GSW vs. NOP,2/23/20,L,48,102,115,-13,70,1.87,19.7,27.3,69,48.7,15.2,49.5,51.2,99.5,45.2
GSW,GSW vs. HOU,2/20/20,L,48,105,133.7,-28.7,59.1,1.13,18.3,34.8,72.5,52.3,23,53.4,55.7,100.5,39.5
GSW,GSW @ PHX,2/12/20,L,48,103.9,110.9,-7,69.2,1.23,20,15,76,48.9,21.6,57.8,62.1,101.5,48.6
GSW,GSW vs. MIA,2/10/20,L,48,101,111.9,-10.9,76.7,1.44,17.4,17.6,77.1,46.5,16,46.1,54.9,100.5,40.4
GSW,GSW vs. LAL,2/8/20,L,48,113.2,117.9,-4.7,67.4,1.72,20.9,22.4,60.5,40.2,17,59,60.5,106,47.4
GSW,GSW @ BKN,2/5/20,L,48,88,127.7,-39.7,57.1,2.86,15.5,15.6,60,35.1,7,39.1,42.3,100.5,30.4
GSW,GSW @ WAS,2/3/20,W,48,120.2,112.5,7.7,72.1,2.21,21.1,24.5,88.1,53.8,13.5,58,62.1,104,52
GSW,GSW @ CLE,2/1/20,W,48,129.7,110.9,18.8,81.3,3.55,26,23.3,64.8,46.4,10.9,63.3,66.6,101,60.2
GSW,GSW @ BOS,1/30/20,L,48,100,114.4,-14.4,72.7,1.41,18,11.4,59.6,36.3,16.3,50.6,57.6,104,44.2
GSW,GSW @ PHI,1/28/20,L,48,98.1,109.5,-11.4,78.4,2.07,20.6,12.7,86.4,45.5,13.2,51.1,54,105.5,42.6
GSW,GSW vs. IND,1/24/20,L,48,116.8,126.5,-9.6,77.5,1.55,21.7,25,83.8,51.9,19.8,60.4,64,101.5,43
GSW,GSW vs. UTA,1/22/20,L,48,98,131.6,-33.7,57.1,2.5,15.4,22.2,61.2,40.8,8.2,43.2,48.7,98,33.8
GSW,GSW @ POR,1/20/20,L,53,107.8,115.2,-7.4,62.5,3.33,18,34.3,77.6,53.9,7.8,45.3,49.3,102.79,48.1
GSW,GSW vs. ORL,1/18/20,W,48,110.1,95,15.1,58.1,2.27,18.5,21.6,80,50.5,11.1,52.1,55.1,99.5,55.4
GSW,GSW vs. DEN,1/16/20,L,53,113.9,116.5,-2.6,85.7,1.89,22,23.6,63,43.1,16.5,54.7,60.3,104.15,49.1
GSW,GSW vs. DAL,1/14/20,L,48,100,127.8,-27.8,69.2,1.93,20.1,20.4,64,42.4,14.4,50,52.3,97,40.3
GSW,GSW @ MEM,1/12/20,L,48,93.6,111.9,-18.3,65.7,1.05,15.5,27.1,63.8,45.3,20.2,47.3,50.4,109,36.4
GSW,GSW @ LAC,1/10/20,L,48,97.1,106.9,-9.8,75.7,2.8,19,25.4,76.6,47.3,9.7,42.7,46.7,102.5,43.6
GSW,GSW vs. MIL,1/8/20,L,48,93.3,101.9,-8.6,87.9,1.53,19.9,21.4,84.9,52.3,18.1,46.6,51.1,105,42.9
GSW,GSW @ SAC,1/6/20,L,48,89.9,103.7,-13.8,55.9,1,13.4,27.8,86,53.6,17.4,42.4,49,108,43.7
GSW,GSW vs. DET,1/4/20,L,48,103,109.9,-6.9,78.8,1.86,18.6,25.5,75.6,47.8,13.9,47,54.1,101,47.5
GSW,GSW @ MIN,1/2/20,L,48,86.6,102.1,-15.5,60.6,1.18,15.9,19.6,63.9,44.9,17.5,44.8,48.7,97,46.5
GSW,GSW @ SAS,12/31/19,L,53,110.8,115.8,-5.1,70.5,3.44,21.5,21.4,71.7,45.9,8.8,52.1,54.4,91.92,48
GSW,GSW vs. DAL,12/28/19,L,48,115.2,134.3,-19,62.2,2.15,19.4,21.6,77.3,47.4,12.4,58.1,60.2,105,40.6
GSW,GSW vs. PHX,12/27/19,W,48,102.9,94.1,8.8,57.9,2,15.9,25.5,72.1,45.9,10.8,46.2,51,102,54
GSW,GSW vs. HOU,12/25/19,W,48,111.5,100,11.5,65.9,1.69,18.8,26.5,75,54,15.4,52.3,58.4,104,62.2
GSW,GSW vs. MIN,12/23/19,W,48,107.6,98.1,9.5,71.1,1.35,18.2,31.4,78.2,55.7,19,50.6,56.4,105.5,56.9
GSW,GSW vs. NOP,12/20/19,W,48,101.9,98.1,3.8,69.4,1.39,17.9,22.9,69.6,48.1,17.3,49.4,56.4,104,54.9
GSW,GSW @ POR,12/18/19,L,48,109.8,118.4,-8.6,58.5,3,16.4,32.3,61.1,45.4,7.8,47.6,49.5,102.5,43.4
GSW,GSW vs. SAC,12/15/19,L,48,83.2,106.4,-23.2,80,1.14,18.5,22.9,80,42.5,22.1,43.4,47.1,94.5,33.9
GSW,GSW @ UTA,12/13/19,L,48,108.2,115.2,-7,46.3,1.58,14.3,29.6,78.3,52,12.2,50,52.6,98.5,45.5
GSW,GSW vs. NYK,12/11/19,L,53,110.9,112.7,-1.8,60,3.38,17.6,25.4,64.7,43,7.3,48.1,52,99.62,47.5
GSW,GSW vs. MEM,12/9/19,L,48,96.2,102.8,-6.6,65.7,1.44,16,25.4,88.4,52,15.1,43.5,49,106.5,41.8
GSW,GSW @ CHI,12/6/19,W,48,106.4,105.4,1,63.2,1.2,19,22.9,74.5,53.5,21.3,59.9,62,93.5,54.4
GSW,GSW @ CHA,12/4/19,L,48,97.8,114,-16.1,50,1.13,15.1,20,70.8,46.2,17.2,51.9,53.8,93,42.4
GSW,GSW @ ATL,12/2/19,L,48,82.3,109.5,-27.2,51.5,0.68,12.8,40,65.3,52.5,26,41.6,44.7,95.5,34.6
GSW,GSW @ ORL,12/1/19,L,48,100,104.2,-4.2,58.3,1.75,15.6,32.8,66.7,49.1,12.5,42.9,47.5,96,47.8
GSW,GSW @ MIA,11/29/19,L,48,105,123.2,-18.2,63.3,2.11,15,16,70.7,40.7,9,45.5,55.5,99.5,41
GSW,GSW vs. CHI,11/27/19,W,48,104,90.9,13.1,83.8,1.48,21.2,32.6,71.2,54.3,21,52.5,56.3,99.5,64
GSW,GSW vs. OKC,11/25/19,L,48,99,104.2,-5.2,73,2.08,19.3,27.8,77.8,50.5,13.3,46.6,50.5,97,48.1
GSW,GSW @ UTA,11/22/19,L,48,107.9,111.9,-4,65.1,3.11,20.4,17.6,70.5,42.1,8.9,52.1,54.9,101,48.9
